,index,play_id,game_id,home_team,away_team,posteam,yardline_100,game_date,game_seconds_remaining,drive,goal_to_go,ydstogo,play_type,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,spread,total,pos_EP_total,def_EP_total,pos_EP_pace,def_EP_pace,pos_fave,ends_TD,ends_FG,ends_punt,ends_other,pos_pp_cume_yds,pos_play_count,pos_yds_play,down_is_1.0,down_is_2.0,down_is_3.0,down_is_4.0,target_cat,target_num,is_EOH,pos_home,prediction,prob0,prob1,prob2,prob3,down,desc,end_of_poss
24561,433282,51,2018111107,TB,WAS,TB,75.0,2018-11-11,3600.0,1,0.0,10,pass,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,0.0,0.0,1,0,0,0,1,0.0,2,0.0,1,0,0,0,other,3,0,1,2.0,0.2521092325862183,0.22626991817093087,0.37400555076989284,0.1476152984729581,1.0,(15:00) R.Fitzpatrick pass short middle to M.Evans to TB 37 for 12 yards (H.Clinton-Dix) [P.Smith].,0
24562,433282,51,2018111107,TB,WAS,TB,75.0,2018-11-11,3600.0,1,0.0,10,pass,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,0.0,0.0,1,0,0,0,1,0.0,2,0.0,1,0,0,0,other,3,0,1,2.0,0.2521092325862183,0.22626991817093087,0.37400555076989284,0.1476152984729581,1.0,(15:00) R.Fitzpatrick pass short middle to M.Evans to TB 37 for 12 yards (H.Clinton-Dix) [P.Smith].,0
24563,433283,75,2018111107,TB,WAS,TB,63.0,2018-11-11,3567.0,1,0.0,10,run,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,-0.2497916666666664,-0.2177083333333331,1,0,0,0,1,12.0,3,4.0,1,0,0,0,other,3,0,1,0.0,0.379931122431933,0.20586429100391632,0.3136945264837562,0.10051006008039486,1.0,(14:27) (No Huddle) P.Barber up the middle to TB 37 for no gain (D.Swearinger).,0
24564,433283,75,2018111107,TB,WAS,TB,63.0,2018-11-11,3567.0,1,0.0,10,run,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,-0.2497916666666664,-0.2177083333333331,1,0,0,0,1,12.0,3,4.0,1,0,0,0,other,3,0,1,0.0,0.379931122431933,0.20586429100391632,0.3136945264837562,0.10051006008039486,1.0,(14:27) (No Huddle) P.Barber up the middle to TB 37 for no gain (D.Swearinger).,0
24565,433284,96,2018111107,TB,WAS,TB,63.0,2018-11-11,3535.0,1,0.0,10,run,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,-0.4920138888888902,-0.4288194444444455,1,0,0,0,1,12.0,4,3.0,0,1,0,0,other,3,0,1,2.0,0.2217870943785926,0.10061380055744334,0.5843086479021765,0.09329045716178774,2.0,(13:55) P.Barber left tackle to TB 46 for 9 yards (D.Everett).,0
24566,433284,96,2018111107,TB,WAS,TB,63.0,2018-11-11,3535.0,1,0.0,10,run,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,-0.4920138888888902,-0.4288194444444455,1,0,0,0,1,12.0,4,3.0,0,1,0,0,other,3,0,1,2.0,0.2217870943785926,0.10061380055744334,0.5843086479021765,0.09329045716178774,2.0,(13:55) P.Barber left tackle to TB 46 for 9 yards (D.Everett).,0
24567,433285,117,2018111107,TB,WAS,TB,54.0,2018-11-11,3498.0,1,0.0,1,run,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,-0.772083333333333,-0.6729166666666664,1,0,0,0,1,21.0,5,4.2,0,0,1,0,other,3,0,1,2.0,0.31007634927761485,0.2017536672082604,0.41812845535479237,0.07004152815933264,3.0,(13:18) P.Barber right end to TB 49 for 3 yards (Z.Brown).,0
24568,433285,117,2018111107,TB,WAS,TB,54.0,2018-11-11,3498.0,1,0.0,1,run,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,-0.772083333333333,-0.6729166666666664,1,0,0,0,1,21.0,5,4.2,0,0,1,0,other,3,0,1,2.0,0.31007634927761485,0.2017536672082604,0.41812845535479237,0.07004152815933264,3.0,(13:18) P.Barber right end to TB 49 for 3 yards (Z.Brown).,0
24569,433286,138,2018111107,TB,WAS,TB,51.0,2018-11-11,3460.0,1,0.0,10,pass,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,-1.0597222222222216,-0.9236111111111104,1,0,0,0,1,24.0,6,4.0,1,0,0,0,other,3,0,1,2.0,0.3552321813710732,0.11608160394839734,0.45868798844357683,0.06999822623695275,1.0,(12:40) (Shotgun) R.Fitzpatrick pass short middle to O.Howard to WAS 36 for 15 yards (D.Johnson).,0
24570,433286,138,2018111107,TB,WAS,TB,51.0,2018-11-11,3460.0,1,0.0,10,pass,3.0,3.0,0.0,0.0,3.5,51.0,27.25,23.75,-1.0597222222222216,-0.9236111111111104,1,0,0,0,1,24.0,6,4.0,1,0,0,0,other,3,0,1,2.0,0.3552321813710732,0.11608160394839734,0.45868798844357683,0.06999822623695275,1.0,(12:40) (Shotgun) R.Fitzpatrick pass short middle to O.Howard to WAS 36 for 15 yards (D.Johnson).,0
